article_id,annotator,node,ranges,tokens,label
5cf47924896a7fea0600da24,D,14.0,"[[514, 761]]","O que cá está — e me arrepia — são os pobres desgraçados que cruzam o Mediterrâneo em barquinhos que frequentemente se afundam, as mulheres e crianças que são forçadas a prostituir-se, as formas de escravidão por dívida que ainda florescem na Ásia",Fact
5cf461c8896a7fea06ff8c4d,C,44.0,"[[2969, 3068]]","O cidadão que pagou por cuidados de saúde era reembolsado de parte dos gastos, aquando do IRS anual",Fact
5cf45e18896a7fea06ff4dd6,A,17.0,"[[4756, 4847]]",as aves associadas aos meios agrícolas mostram um declínio impressionante de 57% desde 1980,Fact
5cf4665e896a7fea06ffd932,C,26.0,"[[7408, 7472]]","para 2019, há “medidas para tornar efetiva” e “despesa efectiva”",Fact
5cf4665e896a7fea06ffd932,C,34.0,"[[2113, 2202]]","Com o AO90, temos a mesma palavra gráfica atuado a significar uma coisa e o seu contrário",Fact
5d04be1c896a7fea06a07c4b,A,19.0,"[[2266, 2334]]","a Rio+20, com a presença de chefes de nações de todos os continentes",Fact
5cf46196896a7fea06ff8b01,A,40.0,"[[318, 337]]",estudados os fluxos,Fact
5cf46c57896a7fea060028eb,C,20.0,"[[829, 873]]",o Técnico não poderá deixar de cumprir a lei,Fact
5cf46546896a7fea06ffc017,D,4.0,"[[480, 527]]",catástrofe natural ou provocada por erro humano,Fact
5cf45c2c896a7fea06ff3e2a,D,14.0,"[[2532, 2599]]",a substituição tecnológica se faça de forma reprodutiva e eficiente,Fact
5d04c1a3896a7fea06a0a289,D,2.0,"[[1998, 2092]]","Entre os jogadores, o caso foi visto como um ataque ao seu líder e, por extensão, a todos eles",Fact
5cf460cd896a7fea06ff8392,D,23.0,"[[5363, 5458]]",Qualquer intervenção desse tipo seria um factor exponencial de agravamento da crise humanitária,Fact
5cf47676896a7fea0600bcba,D,2.0,"[[61, 201]]","Por mais conhecimentos que tenham, os viticultores estarão sempre sujeitos à aleatoriedade e imprevisibilidade da criação, à tal mão de Deus",Fact
5cf46a5e896a7fea06001906,A,6.0,"[[1766, 1827]]","Kutz, líder do ÖVP, prometeu construir um governo pró-europeu",Fact
5cf45a83896a7fea06ff224e,A,6.0,"[[1478, 1509]]",pertencia à Comunidade Europeia,Fact
5cf4615e896a7fea06ff894d,D,11.0,"[[2925, 2983]]","durante mais de um ano, o ministro não resolveu o problema",Fact
5cf47676896a7fea0600bcba,D,26.0,"[[2652, 2726]]","sobretudo hoje, o consumidor procura cada vez mais vinhos com menos álcool",Fact
5cf479ce896a7fea0600dd37,C,1.0,"[[0, 138]]","Considerando a diversidade de povos, civilizações e culturas que, no período pré-cisterciense, tiveram assentamento por terras de Alcobaça",Fact
5cf476cd896a7fea0600be3f,A,6.0,"[[1562, 1658]]","Esta actividade, genericamente designada por “big data”, permite utilizações de diversa natureza",Fact
5cf46465896a7fea06ffb90e,D,21.0,"[[2508, 2515]]",não vem,Fact
5ce377c4896a7fea0662596b,C,31.0,"[[4419, 4513]]","a Europa desembolsou 75,7 mil milhões de euros em ajudas, o equivalente a 57% da ajuda mundial",Fact
5cf461a4896a7fea06ff8b5a,B,15.0,"[[1457, 1518]]",participamos nas instituições e nos diálogos ibero-americanos,Fact
5cf46d03896a7fea06003edc,C,4.0,"[[3791, 3859]]","sua regularidade (16 regras gramaticais fundamentais, sem excepções)",Fact
5cf4704c896a7fea06006528,D,15.0,"[[2182, 2245]]",enfraquecendo-a e promovendo o aparecimento de pragas e doenças,Fact
5cf47015896a7fea06006428,D,19.0,"[[3210, 3328]]","naturalmente os efeitos das relações assim estabelecidas, incluindo a guerra, a escravidão, o racismo, a discriminação",Fact
5d04a3fc896a7fea069f0717,D,3.0,"[[2625, 2934]]","Paulo Bento tem a suportar o seu currículo de treinador o facto de ter sido um destacado jogador da selecção nacional de futebol (35 vezes internacional) conjugado com a habilitação de cursos de treinador de futebol, promovidos pela Associação de Treinadores de Futebol e Federação Portuguesa de Futebol (FPF)",Fact
5cf476b9896a7fea0600bddd,B,6.0,"[[2129, 2246]]",por cada 1000 pessoas que troquem o carro pela bicicleta são menos 5 km de fila que teremos todos os dias no trânsito,Fact
5cf47306896a7fea06008adb,D,2.0,"[[0, 180]]","A Estação de São Bento é, no Porto, um edifício importante como espaço público que cruza memória coletiva, história e enraizamento da população com vida, movimento e multiplicidade",Fact
5cf47bad896a7fea0600f696,D,21.0,"[[3024, 3198]]","criou o Conselho Municipal do Turismo e Cidade, para delinear uma estratégia sobre “o modelo de cidade que queremos e o desenvolvimento turístico que mais se adequa à cidade”",Fact
5cf45e77896a7fea06ff60a5,C,8.0,"[[1822, 2033]]","o texto aprovado admitir “a excepção de se manter o sigilo sobre os contributos e os contactos com lobistas até ao fim do processo legislativo, se se decidir que o assunto merece esse dever de confidencialidade”",Fact
5d04a3fc896a7fea069f0717,B,6.0,"[[2182, 2274]]",licenciatura e mestrado em Metodologia do Treino pelo ISEF da Universidade Técnica de Lisboa,Fact
5cf45ba5896a7fea06ff2a64,A,17.0,"[[1887, 1923]]",redução de margens igualmente de 23%,Fact
5d04bcb5896a7fea06a06489,A,13.0,"[[507, 553]]","vice-campeão mundial em Surf, Nicolau Von Rupp",Fact
5cf4667a896a7fea06ffda1a,D,1.0,"[[193, 246]]","por força do OE 2019, a renegociação vai ser reaberta",Fact
5cf468d7896a7fea06fffd56,D,42.0,"[[5536, 5552]]",razões culturais,Fact
5cf47d45896a7fea06010e4e,A,17.0,"[[2737, 2756]]",escrevo este artigo,Fact
5cf45bea896a7fea06ff2c60,B,21.0,"[[1791, 1834]]",correspondente avanço das zonas arborizadas,Fact
5cefd3d4896a7fea06d57241,B,20.0,"[[2082, 2188]]",Inauguração essa que contou com a presença de altos representantes do Infarmed no momento de cortar a fita,Fact
5cf45f13896a7fea06ff66bf,D,14.0,"[[4765, 4825]]",A Internet permitiu uma democracia participativa e inclusiva,Fact
5cdd971b896a7fea062d6e3d,C,10.0,"[[3227, 3318]]",colocarem o termo “escravos” na coluna correspondente aos “Produtos” trazidos para Portugal,Fact
5cf46168896a7fea06ff89a4,B,47.0,"[[8711, 8804]]",existem diversas igrejas locais que possuem órgãos da nossa melhor escola de organaria antiga,Fact
5cf465dd896a7fea06ffd52d,D,19.0,"[[3080, 3203]]","o clube não pode, em caso algum, pretender a devolução da sua entrada, como decorre das regras gerais do direito societário",Fact
5cf45bce896a7fea06ff2b7a,A,1.0,"[[403, 496]]","as mulheres podem ser presidentes da República, mineiras, astronautas ou condutoras da Carris",Fact
5cf45adb896a7fea06ff24e3,D,2.0,"[[385, 432]]","geraram pobreza, fome, morte, repressão, atraso",Fact
5cf462d0896a7fea06ff9424,D,15.0,"[[3365, 3410]]",Não se invoque que estamos em tempo eleitoral,Fact
5d04c505896a7fea06a0fabc,D,10.0,"[[2809, 2818]]",pavimento,Fact
5ce377c4896a7fea0662596b,A,25.0,"[[4407, 4513]]","Só em 2017, a Europa desembolsou 75,7 mil milhões de euros em ajudas, o equivalente a 57% da ajuda mundial",Fact
5cf4734c896a7fea06008c40,D,14.0,"[[561, 778]]","Através dos tempos, as volumetrias e tipologias dos edifícios das duas praças foram sendo alteradas, no processo da segunda fase da Reconstrução, ao longo do séc. XIX e mesmo do séc. XX (Hotel Metrópole, Rossio, 1917)",Fact
5ceb1a74896a7fea06a82aaa,B,7.0,"[[452, 500]]",o Bloco de Esquerda dobrou a sua votação de 2014,Fact
5cf45adb896a7fea06ff24e3,D,18.0,"[[1450, 1501]]",concentrou ainda mais a riqueza na minoria abastada,Fact
5cf45c0c896a7fea06ff3d04,B,11.0,"[[1872, 1962]]",em ano médio podemos armazenar menos de 20% da água que aflui naturalmente à bacia do Tejo,Fact
5cee1fe4896a7fea06c4c84d,D,5.0,"[[1606, 1667]]",a capacidade de gerir o próprio destino é apanágio de adultos,Fact
5cdf5913896a7fea063f2d16,D,3.0,"[[1473, 1531]]",em matéria de obesidade mais vale prevenir do que remediar,Fact
5cf45c4a896a7fea06ff3f4e,B,15.0,"[[1901, 1933]]",Todas as audições estão gravadas,Fact
5cf45bf8896a7fea06ff2cd0,D,12.0,"[[3961, 4157]]","Manifestações recentes de jovens, por todo o mundo, num protesto global relativo à mão humana nas alterações climáticas e à ação necessária a este respeito, são um sinal evidente desta consciência",Fact
5d04c505896a7fea06a0fabc,D,13.0,"[[2872, 2880]]",acústica,Fact
5d04c505896a7fea06a0fabc,B,25.0,"[[2782, 2880]]","Tem problemas de drenagem, pavimento, entradas e saídas na via, sinalização, iluminação e acústica",Fact
5cf46174896a7fea06ff8a09,B,14.0,"[[1081, 1104]]",ele tem tempo de antena,Fact
5cf46546896a7fea06ffc017,D,10.0,"[[4105, 4219]]","não aceitam a riqueza material e espiritual, civilizacional que uma maior abertura à imigração lhes proporcionaria",Fact
5cf45cf2896a7fea06ff4514,D,1.0,"[[259, 290]]",mitomaniou o realmente ocorrido,Fact
5cf464a8896a7fea06ffbb46,B,34.0,"[[3557, 3883]]","Segundo o historiador britânico Dick Geary, “o resultado global das eleições para os conselhos fabris, em 1931, viu apenas 710 representantes da Organização Nazi das Células Fabris (NSBO) eleitos contra 115.671 sindicalistas livres (de orientação SPD) e 10.956 cadeiras para os sindicatos cristãos, predominantemente católicos",Fact
5cf46587896a7fea06ffd19d,D,18.0,"[[2311, 2397]]","muitos identificam-se com a sua insatisfação e continuam a vê-los como um dos ""nossos""",Fact
5cf472a7896a7fea060088d0,B,23.0,"[[1853, 1881]]",a existência de várias salas,Fact
5cf47a54896a7fea0600df99,D,7.0,"[[2393, 2423]]",a CML não promove mais parques,Fact
5cf45fb3896a7fea06ff6b7f,D,18.0,"[[3634, 3740]]",ignorando as diferentes formas de relação de trabalho legalmente previstas no Código de Trabalho português,Fact
5cf471b8896a7fea060083d9,D,1.0,"[[1065, 1107]]",existem bolseiros em formação pós-doutoral,Fact
5cf47242896a7fea060086d0,B,7.0,"[[439, 559]]","foram, desde aí, treinados três milhões de europeus e mais de dois milhões de pessoas em África em competências digitais",Fact
5cf462c0896a7fea06ff93a5,D,3.0,"[[456, 499]]",Dias 19 e 20 foram horríveis em Wall Street,Fact
5cf460d7896a7fea06ff8402,B,6.0,"[[2436, 2579]]","A simbólica vitória dos trabalhadores, conhecida na sentença do processo em Penafiel que saiu por estes dias, é altamente desfavorável à Altice",Fact
5cf45cd3896a7fea06ff4418,B,14.0,"[[2731, 2885]]","o Partido Popular, recorrendo ao Tribunal Constitucional, fez rejeitar 41 artigos do Estatuto, levando desde logo ao impasse político-constitucional atual",Fact
5cf462d0896a7fea06ff9424,D,4.0,"[[1434, 1505]]",não se conseguiu (ainda) os 50/50 nos dois primeiros lugares das listas,Fact
5cebdf54896a7fea06aefb25,A,3.0,"[[2077, 2138]]",o número de infectados subiu 50% comparado com o ano anterior,Fact
5cf47676896a7fea0600bcba,C,0.0,"[[0, 59]]",Nem mesmo os chamados vinhos tecnológicos são sempre iguais,Fact
5ceee4c4896a7fea06cc3895,D,11.0,"[[2638, 2759]]",o sistema de democracia britânico permite a substituição do primeiro-ministro pelo partido maioritário sem novas eleições,Fact
5cedf5b4896a7fea06c33b72,D,7.0,"[[3104, 3193]]","outros sinais e sintomas, mais subtis e nem sempre valorizados, precedem a auto-mutilação",Fact
5cf472bd896a7fea06008959,D,19.0,"[[3849, 3987]]","preferem a ostentação de comprarem em Lisboa ou no Porto, ou, ainda, nas cidades a que se deslocam para congressos ou reuniões cientificas",Fact
5cf45c4c896a7fea06ff3f66,B,3.0,"[[421, 455]]",A esperança média de vida aumentou,Fact
5cf46204896a7fea06ff8e25,A,29.0,"[[1675, 1799]]","o Parlamento do Azerbaijão, em 2012, publicou uma lei determinando que a propriedade das empresas passava a ser confidencial",Fact
5cf4676f896a7fea06ffe196,D,18.0,"[[2720, 2735]]",esta assimetria,Fact
5cf467fe896a7fea06fff5b9,D,5.0,"[[3722, 3897]]","estão na base de um imparável alastramento de risco pelo território, a par de outras espécies invasoras também australianas, sobretudo face ao avanço das alterações climáticas",Fact
5cf46c40896a7fea0600285a,B,1.0,"[[427, 487]]",O Irão reduziu as suas reservas de urânio enriquecido em 95%,Fact
5cec25a4896a7fea06b1bb32,A,28.0,"[[4949, 5129]]","Os partidos que integram os três agrupamentos políticos mais votados, e que são todos europeístas — PPE, S&D e ALDE&R — representam cerca de 60% dos deputados no Parlamento Europeu",Fact
5cf45c2c896a7fea06ff3e2a,D,20.0,"[[3098, 3132]]",aumento de carga de doença crónica,Fact
5cf4651d896a7fea06ffbec2,D,7.0,"[[1926, 2040]]","A DUDH propõe-se ser ouvida, estudada, concretizada por todas as nações, por todos os povos, por toda a humanidade",Fact
5d04c557896a7fea06a0fbc4,B,23.0,"[[6733, 6839]]",os visados não só não participam na decisão sobre o destino das verbas que são obrigados a entregar ao ICA,Fact
5cf45ba6896a7fea06ff2a6f,D,32.0,"[[5267, 5346]]",o problema está na não-participação dos trabalhadores nas decisões das empresas,Fact
5cf45e7b896a7fea06ff60cd,D,19.0,"[[3424, 3485]]",apenas 15% dos originários dos cursos profissionais lá chegam,Fact
5d04b991896a7fea06a049f5,B,2.0,"[[131, 241]]",Há várias décadas que acolhemos no seio da sociedade portuguesa numerosos imigrantes que aqui escolheram viver,Fact
5cf47420896a7fea0600a11b,A,13.0,"[[4265, 4413]]","Na América do Sul, executivos levados à corte como testemunhas relatam como pagaram milhões de euros em propinas em troca de contratos para torneios",Fact
5cf45adb896a7fea06ff24e3,D,5.0,"[[434, 713]]","O sistema capitalista, que combina o mercado de trabalho livre, capital de propriedade privada, coordenação económica descentralizada e procura do lucro, gera prosperidade, níveis de bem-estar para a maioria e classes médias fortes, que são a base da democracia e da estabilidade",Fact
5cf472bd896a7fea06008959,A,4.0,"[[2169, 2254]]",o livreiro Miguel Carvalho referiu que vai manter a sua actividade na Figueira da Foz,Fact
5d04a52f896a7fea069f0921,D,37.0,"[[3117, 3190]]",desde 2008 contamos com sistemas de refrigeração para eventos ao ar livre,Fact
5cf45e18896a7fea06ff4dd6,A,16.0,"[[4654, 4744]]",o grupo das espécies florestais apresenta uma relativa estabilidade nos últimos 10-15 anos,Fact
5cf46076896a7fea06ff7155,B,22.0,"[[3416, 3447]]",A redução dos preços de registo,Fact
5cec9624896a7fea06b616df,C,19.0,"[[515, 639]]","representa um produto agrícola superior a 45 mil milhões de euros (cerca de 6,5 vezes o valor da produção agrícola nacional)",Fact
5cf469ff896a7fea0600062e,D,3.0,"[[1393, 1427]]",existem interpretações divergentes,Fact
5cf46196896a7fea06ff8b01,A,26.0,"[[3626, 3760]]","aqueles que têm por destino as estações do lado ocidental do anel poderão continuar viagem no comboio da linha Amarela, sem transbordo",Fact
5cf465e2896a7fea06ffd558,B,33.0,"[[3367, 3403]]",quando a média na Zona Euro é de 12%,Fact
5cf464b6896a7fea06ffbb9d,D,8.0,"[[6262, 6343]]",A revolução digital põe em causa não apenas a intermediação económica e comercial,Fact
5cf45da4896a7fea06ff4a69,D,10.0,"[[2195, 2330]]","haverá efeitos diretos na forma como produz, na organização das suas empresas e no conceito de profissões e emprego que hoje conhecemos",Fact
5d04c4aa896a7fea06a0f962,B,14.0,"[[1518, 1581]]",a quantidade de conselhos consultivos (cinco entre 2003 e 2012),Fact
5cf46a5e896a7fea06001906,A,22.0,"[[3167, 3214]]",peso eleitoral e territorial do partido no país,Fact
5cf4609b896a7fea06ff7248,B,13.0,"[[3158, 3311]]","A partir de 2014, foram concluídos acordos de cooperação das cidades da Crimeia com uma série de municípios europeus, inclusive na Itália, Grécia, França",Fact
5cf45ea4896a7fea06ff6257,D,4.0,"[[3910, 4001]]",O exército europeu nunca existiu a não ser como parte do aparelho militar integrado da NATO,Fact
5cf465e1896a7fea06ffd54f,D,3.0,"[[1649, 1779]]","transformação dos adversários no pleito eleitoral em inimigos do povo e do país, cuja derrota justifica o recurso a todos os meios",Fact
5cf461c8896a7fea06ff8c4d,C,30.0,"[[3872, 3962]]","o prémio do seguro ADSE não decorre dos riscos cobertos, mas da remuneração do funcionário",Fact
5cf462a3896a7fea06ff92be,D,26.0,"[[6131, 6185]]",A Amazónia ocupa cerca de 61% do território brasileiro,Fact
5cf47676896a7fea0600bcba,D,34.0,"[[3228, 3263]]",não é legal adicionar água ao vinho,Fact
5d04a3fc896a7fea069f0717,B,1.0,"[[1623, 1786]]","Segundo Galeno (célebre médico grego, tido como pai da medicina desportiva moderna), os treinadores troçavam das teorias dos professores de ginástica e dos médicos",Fact
5cf4704c896a7fea06006528,A,16.0,"[[3013, 3087]]",o panorama da regulação é omisso no que respeita às intervenções de gestão,Fact
5d04c4e8896a7fea06a0fa61,B,26.0,"[[4347, 4461]]",dos 92 atletas portugueses presentes – 32 mulheres e 60 homens – 54 deles não tinham qualquer experiência olímpica,Fact
5cf46a5e896a7fea06001906,B,16.0,"[[1766, 1827]]","Kutz, líder do ÖVP, prometeu construir um governo pró-europeu",Fact
5cf469e5896a7fea06000599,D,10.0,"[[2603, 2768]]",O recurso a profissionais com conhecimentos especializados permite o adequado acesso do público a uma visão de conjunto da obra de um autor nas suas várias dimensões,Fact
5cf46fb5896a7fea06006266,D,1.0,"[[162, 257]]","estes dias celebratórios esgotam as equipas que, quase todas, vivem à beira do ataque de nervos",Fact
5cf470c1896a7fea06006744,D,15.0,"[[2334, 2354]]",fazem disparar o IMI,Fact
5cf46162896a7fea06ff8973,A,24.0,"[[3295, 3389]]",Funções permanentes em museus e centros de ciência continuam a ser desempenhadas por bolseiros,Fact
5cf45d88896a7fea06ff4983,B,2.0,"[[432, 605]]",tendo permitido a um povo nascido nas margens do rio Tibre conquistar e administrar um vastíssimo território que se estendia desde a antiga Babilónia até à Península Ibérica,Fact
5cf45c4a896a7fea06ff3f4e,B,37.0,"[[6491, 6518]]",Esta é a verdade dos factos,Fact
5cf47875896a7fea0600d5fc,A,23.0,"[[2558, 2563]]",Messi,Fact
5cec25a4896a7fea06b1bb32,C,34.0,"[[2540, 2572]]",podem ter ainda variações finais,Fact
5cf47065896a7fea060065b5,A,29.0,"[[3540, 3618]]","Este programa empregará, no final e na melhor das expetativas, uns 1000 a 2000",Fact
5cf45ba5896a7fea06ff2a64,C,9.0,"[[1883, 1957]]",uma redução de margens igualmente de 23% (decretada a nível governamental),Fact
5cf47ac5896a7fea0600f1cc,D,1.0,"[[1341, 1400]]",desempenham funções que constituem necessidades permanentes,Fact
5cf45ba6896a7fea06ff2a6f,D,28.0,"[[4797, 4929]]",Os trabalhadores estão hoje cada vez mais concentrados na sua “produtividade” individual e nas metas quantificadas que devem atingir,Fact
5cf47267896a7fea06008786,D,5.0,"[[4203, 4363]]",no quadro do regime anterior se sujeitava a autorização ou a notificação prévias das autoridades nacionais de supervisão quaisquer novos processamentos de dados,Fact
5cf45bc3896a7fea06ff2b2d,B,46.0,"[[5077, 5177]]",o bastonário da OM tem feito uma crítica sistemática em relação ao funcionamento das unidades do SNS,Fact
5cf461fc896a7fea06ff8de8,B,29.0,"[[2980, 3031]]","gasolina, com uma subida de quota na ordem dos 243%",Fact
5d04c487896a7fea06a0f888,B,12.0,"[[6212, 6276]]",Houve a emigração de desenhas de milhares de jovens qualificados,Fact
5d04b660896a7fea06a02ea3,D,1.0,"[[334, 361]]",ainda não vi contas exactas,Fact
5cf460db896a7fea06ff8422,A,9.0,"[[1551, 1562]]",baixo custo,Fact
5cebdf54896a7fea06aefb25,A,5.0,"[[5142, 5317]]","O Facebook e o YouTube têm sido pressionados a tomar medidas para remover, ou não mostrar/sugerir estes conteúdos aos utilizadores, e algumas alterações foram já implementadas",Fact
5cf476b9896a7fea0600bddd,C,5.0,"[[94, 146]]",A evolução das sociedades criou novas formas de vida,Fact
5cf472cb896a7fea0600898e,D,1.0,"[[1426, 1461]]",continuamos a discriminar os outros,Fact
5cf479f8896a7fea0600de0b,A,2.0,"[[1417, 1453]]",se registem duas fases de construção,Fact
5d04c487896a7fea06a0f888,D,8.0,"[[6212, 6276]]",Houve a emigração de desenhas de milhares de jovens qualificados,Fact
5cf471b8896a7fea060083d9,A,1.0,"[[1065, 1107]]",existem bolseiros em formação pós-doutoral,Fact
5cf4626b896a7fea06ff914d,C,0.0,"[[466, 571]]","Os primeiros saldos de conta a comunicar pelas IF à AT, até 31 de julho de 2019, respeitam ao ano de 2018",Fact
5d04c1a3896a7fea06a0a289,D,6.0,"[[2176, 2243]]","Venceu o fantasma Jesus, que durante muito tempo o assombrou na Luz",Fact
5cf4617a896a7fea06ff8a35,A,21.0,"[[3100, 3131]]","54,6% nos politécnicos públicos",Fact
5cf47287896a7fea06008821,D,13.0,"[[2169, 2378]]","intensificou-se a expulsão dos moradores com menores recursos económicos, emparedados entre os efeitos nefastos da nova Lei das Rendas do PSD/CDS e a especulação imobiliária vocacionada para o alojamento local",Fact
5cf4b764896a7fea06032673,A,19.0,"[[5488, 5537]]",esconde a distribuição de salários dos diplomados,Fact
5cf47ac5896a7fea0600f1cc,C,18.0,"[[3717, 3762]]",recebem o mesmo que os seus colegas do quadro,Fact
5cf46092896a7fea06ff7210,B,3.0,"[[2671, 2702]]",interferência no poder judicial,Fact
5cf4617a896a7fea06ff8a35,A,22.0,"[[2895, 2965], [3063, 3098]]",maioritariamente homens tanto os professores catedráticos e associados quanto os professores coordenadores,Fact
5ceb7ce4896a7fea06ab7126,D,25.0,"[[4647, 4704]]",A Europa tem os meios para fazer avançar a justiça fiscal,Fact
5cf46a26896a7fea060016b1,D,36.0,"[[4943, 5113]]","Trata-se de processos administrativos que são, pela sua natureza, de consulta aberta aos interessados, à comunicação social e sujeitos ao escrutínio de todas as oposições",Fact
5cf47ac5896a7fea0600f1cc,D,15.0,"[[3035, 3119]]",os números apresentados não correspondem àqueles que já eram oficialmente conhecidos,Fact
5cf4609b896a7fea06ff7248,C,19.0,"[[3176, 3394]]","foram concluídos acordos de cooperação das cidades da Crimeia com uma série de municípios europeus, inclusive na Itália, Grécia, França (se não falarmos daqueles que ficam fora da região, na África ou no Médio Oriente)",Fact
5cf47bad896a7fea0600f696,D,2.0,"[[79, 250]]","No Porto, o 20.º aniversário da classificação do centro histórico como Património Mundial da Humanidade motivou a discussão sobre os efeitos perversos do turismo de massas",Fact
5d04c421896a7fea06a0f5fc,A,24.0,"[[3616, 3651]]","No Rio de Janeiro há violência, sim",Fact
5cf4669a896a7fea06ffdb2d,A,17.0,"[[3475, 3526]]",Marina Vlady em Duas ou Três Coisas que eu Sei Dela,Fact
5cf471b8896a7fea060083d9,D,17.0,"[[2041, 2111]]",é exactamente a isso que o programa Investigador FCT se propôs a fazer,Fact
5cf46f80896a7fea06006160,A,13.0,"[[2507, 2645]]",O maior projeto apoiado pelo Fundo nasceu em Portugal e reúne pela primeira vez na Europa empresas de media de diferente âmbito e dimensão,Fact
5cf4650f896a7fea06ffbe46,D,3.0,"[[2343, 2437]]",Os trabalhadores com contrato a termo foram também os mais afetados do ponto de vista salarial,Fact
5cf45e18896a7fea06ff4dd6,A,40.0,"[[4931, 4996]]",mudanças nas práticas agrícolas que ocorreram nas últimas décadas,Fact
5cf472bd896a7fea06008959,D,28.0,"[[5120, 5254]]",o que parece evidente é a inexistência de uma visão clara e ambiciosa para a cidade e uma galvanização colectiva para a sua realização,Fact
5ceb1a74896a7fea06a82aaa,B,3.0,"[[192, 230]]",o PS ficou a mais de dez pontos do PSD,Fact
5d04ae19896a7fea069f9d61,D,2.0,"[[472, 544]]",os Jogos Olímpicos da antiga Grécia acabaram por desaparecer em 393 d.c.,Fact
5cf46427896a7fea06ffb6fa,A,5.0,"[[3673, 3722]]",Metade da população humana é hoje da classe média,Fact
5cf45fd2896a7fea06ff6c5a,A,34.0,"[[12953, 13124]]","bem sabe que: por um lado, os tratados e acordos de comércio multilaterais e bilaterais que já vinculam a Europa proíbem esse tipo de protecções e punem os que as praticam",Fact
5cf45ae7896a7fea06ff2537,D,14.0,"[[3695, 3737]]","sobretudo, a questão das horas de trabalho",Fact
5cf472bd896a7fea06008959,D,14.0,"[[3397, 3452]]",Não só o centro histórico de Coimbra é muito mais vasto,Fact
5cf4b764896a7fea06032673,A,7.0,"[[3200, 3222]]",localização geográfica,Fact
5ceb7ce4896a7fea06ab7126,D,1.0,"[[413, 445]]",conseguimos vitórias importantes,Fact
5cf461e1896a7fea06ff8d16,D,9.0,"[[2397, 2509]]",a legislação sobre recuperação de ativos permite “o congelamento e a perda dos instrumentos e produtos do crime”,Fact
5cf46b82896a7fea060022c1,A,26.0,"[[3338, 3444]]","incluindo os direito sociais enunciados na Carta Social Europeia, de 1963 (com uma segunda versão em 1996)",Fact
5cf47d45896a7fea06010e4e,A,0.0,"[[580, 632]]",O CA vê todos os jogos das competições profissionais,Fact
5cf45e23896a7fea06ff4e2f,D,7.0,"[[1486, 1588]]","deixou-se, porém, enredar nas obsessões da Quinta Cruzada e das medidas violentas contra os albigenses",Fact
5cf47306896a7fea06008adb,C,4.0,"[[468, 503]]",ser Património da Unesco desde 1996,Fact
5cf469ff896a7fea0600062e,A,0.0,"[[129, 178]]",A consulta pública bateu recordes de participação,Fact
5cf463f6896a7fea06ffb5b9,A,20.0,"[[2384, 2466]]",2. a classificação mínima de 60% por critério já não é requerida para ser elegível,Fact
5cf45bc3896a7fea06ff2b2d,B,39.0,"[[4834, 4849]]",houve repressão,Fact
5d04c544896a7fea06a0fb82,D,15.0,"[[1398, 1607]]","se pensarmos como deve ser, não há nada de mais complexo que se possa vislumbrar nos horizontes da nossa cultura ocidental, judaico-cristã, neoliberal e fortemente determinada pela informação e pela tecnologia",Fact
5cf45adc896a7fea06ff24ea,D,6.0,"[[1861, 1883]]",varrendo parte do solo,Fact
5cf466a0896a7fea06ffdb5e,D,2.0,"[[605, 656]]",aumentando desta forma a confiança dos investidores,Fact
5cf460db896a7fea06ff8422,A,12.0,"[[1924, 1967]]",redução da fatura associada aos transportes,Fact
5cddb333896a7fea062e8b18,A,10.0,"[[2265, 2325]]",quem não recebe ouro ou prata fica com uma medalha de bronze,Fact
5cf4704c896a7fea06006528,A,25.0,"[[844, 879]]",regularização dos efeitos de cheias,Fact
5cf46b82896a7fea060022c1,A,19.0,"[[6057, 6199]]",podem ser condenados no foro internacional por ações ou omissões que não foram considerados desconformes ao seu direito constitucional interno,Fact
5cf461a4896a7fea06ff8b5a,A,10.0,"[[1439, 1454]]",somos lusófonos,Fact
5cf47074896a7fea060065e9,D,1.0,"[[1018, 1142]]","só assim se explica ter aceitado que a editora fizesse uma cinta para o livro, referindo a adaptação de episódios do romance",Fact
5cf4b764896a7fea06032673,B,35.0,"[[4555, 4616]]",as instituições competem entre si pela captação de estudantes,Fact
5cf47371896a7fea06009c23,A,1.0,"[[943, 1152]]","De acordo com o relatório de regulação da Entidade Reguladora para a Comunicação, em 2016 os 55% de residentes em Portugal que ouviram rádio fizeram-no em média durante mais dois minutos do que no ano anterior",Fact
5cec9624896a7fea06b616df,D,12.0,"[[5047, 5180]]","nem conseguimos na ligação às entidades do sistema científico e tecnológico, que continua a depender integralmente de fundos públicos",Fact
5d04c557896a7fea06a0fbc4,D,0.0,"[[475, 552]]",elevados custos face à exiguidade do mercado e à falta de internacionalização,Fact
5cf46168896a7fea06ff89a4,D,14.0,"[[8711, 8804]]",existem diversas igrejas locais que possuem órgãos da nossa melhor escola de organaria antiga,Fact
5cf45ca9896a7fea06ff42fb,C,0.0,"[[311, 430]]","Marx e Engels, mas também Ricardo, Keynes, Stuart Mill e Schumpeter previram o fim do capitalismo durante as suas vidas",Fact
5cf45e18896a7fea06ff4dd6,A,35.0,"[[3138, 3147]]",numerosas,Fact
5cf462a3896a7fea06ff92be,D,1.0,"[[174, 192]]",Natureza é Cultura,Fact
5cf4650f896a7fea06ffbe46,C,29.0,"[[3207, 3236]]","a média europeia era de 41,3%",Fact
